industry,review_comment,rating
Airport,"Atlanta for 36hrs. 🛬 

What can I get into while I’m here? 🤔

#airport #pns #pensacola #atl #atlanta #delta #deltaairlines #hartsfieldjackson #travel #travelblogger #travelgram #airplane #swipe #photodump",3
Airport,Ok...always busy. Seems there's never enough help 😕,3
AZM,"Kentucky’s best rollercoaster?
•
Storm Chaser - kentuckykingdom rockymtnconstruction 
MY RANKING: 15
•
FOLLOW unstapledthrills for more!
•
📸 Canon EOS 250D",3
Museum,"Love it if you like dinosaurs, otherwise it’s pretty boring. There’s a line up here but only 10mins, you got all kinds of concessions on-site and vending machines etcs.",3
AZM,"This place is ok, they need to do maintenance on a lot of their equipment. Plus they let in a lot of people at the same time so the place is crammed. Not happy they do not validate the parking garage even though that is the main area to park.",3
Museum,Pretty decent display wasn't as much as I thought there would be and for our family of 6 it was $190 and going slow we were out in about 35-40minutes its definitely a place you only go once.,3
Theme Park,"Very limited activities
Very limited things to do and places to eat.  The actual park was very limited too.  Hardly anything was open.  The “shows” were non-existent and we were there for at least 4 hours.  There wasn’t any Lego characters anywhere in the park either?",3
AZM,"(Translated by Google) Indoor facilities are nice, but I feel that the contents are thin for the ticket price. . Less variety of food.",3
Museum,Nice place but absolutely no cohesiveness in knowledgeable peoples information and directions. Every person that's asked for info tells something different. Lots of confusion and incompetence everywhere.,3
Aquarium,"Nothing to see
There are no animals, fish and/or things to see at this aquarium. I asked around and it turns out that they released all the fish and whales back into the sea so there is not much here anymore.",3
Museum,"Was not bad , the waiting time to purchase tickets was a pain, and the place ok .",3
Theme Park,"Long lines, the restaurants ran out of food so it was hard to eat. The park did stay open an hour later than scheduled which was nice, but if you want to experience Dollywood, don’t go near a holiday, too many people.",3
Airport,"Chaos as usual, but that’s Minnesota for ya. SKOL!",3
Theme Park,"Great rides! Lots of detail on EVERYTHING, however there isn't much variety in food and there is not enough parking space.",3
AZM,"I was expecting more...
Overall, OK. Not many/much to see. I was expecting more local Thai (and ASEAN) figures. The presence of more Bollywood actors/ surprised me. The fee is a bit too high.",3
AZM,"The tickets were included in sealife BKK. If I had a choice, I would exclude it.",3
Airport,Baggage took awhile..but at least it got there (unlike Southwest's luggage),3
Museum,"Laser tag was so much fun ! The rest ..oh well
I felt it was a waste of money ...",3
Sports,"cfapeachbowl 𝐘𝐎𝐔 𝐎𝐍𝐋𝐘 𝐆𝐄𝐓 𝐎𝐍𝐄 𝐒𝐇𝐎𝐓. 💥⏳

This Saturday Chick-Fil-A Peach Bowl is at Mercedes Benz Stadium at 8pm OhioStateFB vs. GeorgiaFootball
#CFAPeachBowl | #GoBucks #GoDawgs",3
Airport,"One of the few airports I actually don't mind flying to/from. It's busy but, not chaotic like some.",3
Aquarium,"Great exhibits, but they let in so many people it’s just not enjoyable.",3
Airport,"Dont park here, take an uber. They stiff you hard on parking, and most of the lots were full when i got there. Uber is way cheaper and nicer to you.",3
Attraction,This place is better for younger kids & probably looked better in the earlier years.  The displays & rides look worn out from the elements & need to be updated or replaced.,3
Airport,"It's ok. Weird TSA luggage drop off, particularly grumpy TSA agents, and one of the most chaotic curb pickup areas I have ever seen. Otherwise, it's a small town airport so it's only so good.",3
Museum,(Translated by Google) Good experience to visit and half know something. I found it poorly organized to visit (Original) Good experience to visit and half know something. I found it poorly organized to visit,3
Airport,I was in texas waiting  to get on the plane  to go to mn.,3
AZM,Dnt buy tickets for entry after 3pm. The movie takes about 20 minutes. The wait time for another ride was 30 minutes. May be its even more when its crowded,3
Theme Park,My only complaint is in the Lone Star restaurant when it's packed people come through the side door and jump in line. You wait in line 30 minutes to eat.,3
Museum,"(Translated by Google) I liked the Kennedy Space Center in Florida the most.

(Original)
Gostei mais do Kennedy Space Center na Florida.",3
Theme Park,"Lego dingy
Blast for the little kids… needs a paint job and updating the seatbelts.  Peppa park was amazing and immaculate.",3
Theme Park,"Lines too long for everything, check in line could be better organized when expecting this size crowd. Shuttle and shows were organized. More seats for vendors is needed to eat.",3
Airport,"The airline changed the departure gate, Airport departure signs took a while to update.",3
Theme Park,Dollywood looked nice but went there the wrong day. It was completely sold out and express tickets were of no use. It was 2 days after Christmas and fairly cold.,3
AZM,Great zoo overall. Don't understand how they can charge full price on days where it's too cold to bring out a lot of the animals. A lot of the food and beverage options were also closed. Didn't seem right to charge full price for only getting to see 1/2 of the animals.,3
Museum,"The general pass exhibition is underwhelming for the price. The theater was mostly a waste of time, nothing special that you couldn't watch on YouTube. I had high expectations to see a high definition tour of the galaxies or hard-core engineering wins, instead it's was just a victimhood story.",3
Theme Park,"Had a good time with the family was too packed! Ride are extremely inefficient took too long. Don’t get the passport!
Had an ok time with the family I will not be going back. Show up early to parkTook 1 hour just to park! Whole place is inefficient",3
